clean_tokens,corrupt_tokens,corruption,corruption_type,duration_seconds,intensity,item,language,nued,snr_db,source,ued
243,243,aac_32k,codec,9.72,,fleurs_fr_dev100:31,fr,0.021209243431465654,,fleurs_fr_dev100,0.2757201646090535
150,150,aac_32k,codec,6.0,,fleurs_fr_dev100:32,fr,0.023589743589743587,,fleurs_fr_dev100,0.30666666666666664
291,291,aac_32k,codec,11.64,,fleurs_fr_dev100:33,fr,0.02246893999471319,,fleurs_fr_dev100,0.2920962199312715
221,221,aac_32k,codec,8.82,,fleurs_fr_dev100:34,fr,0.013226592412112773,,fleurs_fr_dev100,0.17194570135746606
297,297,aac_32k,codec,11.88,,fleurs_fr_dev100:35,fr,0.024346024346024345,,fleurs_fr_dev100,0.3164983164983165
347,347,aac_32k,codec,13.86,,fleurs_fr_dev100:36,fr,0.01950786965196187,,fleurs_fr_dev100,0.25360230547550433
222,222,aac_32k,codec,8.88,,fleurs_fr_dev100:37,fr,0.034996534996534996,,fleurs_fr_dev100,0.45495495495495497
213,213,aac_32k,codec,8.52,,fleurs_fr_dev100:38,fr,0.01733477789815818,,fleurs_fr_dev100,0.22535211267605634
239,239,aac_32k,codec,9.54,,fleurs_fr_dev100:39,fr,0.042162858062439655,,fleurs_fr_dev100,0.5481171548117155
438,438,aac_32k,codec,17.52,,fleurs_fr_dev100:40,fr,0.015279241306638566,,fleurs_fr_dev100,0.19863013698630136
218,218,aac_32k,codec,8.7,,fleurs_fr_dev100:41,fr,0.020465772759350742,,fleurs_fr_dev100,0.26605504587155965
261,261,aac_32k,codec,10.44,,fleurs_fr_dev100:42,fr,0.013557323902151487,,fleurs_fr_dev100,0.17624521072796934
129,129,aac_32k,codec,5.16,,fleurs_fr_dev100:43,fr,0.025044722719141325,,fleurs_fr_dev100,0.32558139534883723
168,168,aac_32k,codec,6.72,,fleurs_fr_dev100:44,fr,0.010531135531135532,,fleurs_fr_dev100,0.13690476190476192
200,200,aac_32k,codec,7.98,,fleurs_fr_dev100:45,fr,0.020384615384615386,,fleurs_fr_dev100,0.265
116,116,aac_32k,codec,4.62,,fleurs_fr_dev100:46,fr,0.02055702917771883,,fleurs_fr_dev100,0.2672413793103448
270,270,aac_32k,codec,10.8,,fleurs_fr_dev100:47,fr,0.017094017094017092,,fleurs_fr_dev100,0.2222222222222222
200,200,aac_32k,codec,7.98,,fleurs_fr_dev100:48,fr,0.01730769230769231,,fleurs_fr_dev100,0.225
245,245,aac_32k,codec,9.78,,fleurs_fr_dev100:49,fr,0.02229199372056515,,fleurs_fr_dev100,0.2897959183673469
124,124,aac_32k,codec,4.944,,cv21_zh_dev100:0,zh,0.011786600496277916,,cv21_zh_dev100,0.1532258064516129
120,120,aac_32k,codec,4.776,,cv21_zh_dev100:1,zh,0.016025641025641028,,cv21_zh_dev100,0.20833333333333334
158,158,aac_32k,codec,6.288,,cv21_zh_dev100:2,zh,0.008276533592989289,,cv21_zh_dev100,0.10759493670886076
179,179,aac_32k,codec,7.128,,cv21_zh_dev100:3,zh,0.015040825096691017,,cv21_zh_dev100,0.19553072625698323
114,114,aac_32k,codec,4.56,,cv21_zh_dev100:4,zh,0.0020242914979757085,,cv21_zh_dev100,0.02631578947368421
97,97,aac_32k,codec,3.864,,cv21_zh_dev100:5,zh,0.010309278350515464,,cv21_zh_dev100,0.13402061855670103
142,142,aac_32k,codec,5.664,,cv21_zh_dev100:6,zh,0.010834236186348862,,cv21_zh_dev100,0.14084507042253522
76,76,aac_32k,codec,3.024,,cv21_zh_dev100:7,zh,0.011133603238866398,,cv21_zh_dev100,0.14473684210526316
168,168,aac_32k,codec,6.72,,cv21_zh_dev100:8,zh,0.007326007326007326,,cv21_zh_dev100,0.09523809523809523
132,132,aac_32k,codec,5.28,,cv21_zh_dev100:9,zh,0.011655011655011656,,cv21_zh_dev100,0.15151515151515152
82,82,aac_32k,codec,3.264,,cv21_zh_dev100:10,zh,0.006566604127579738,,cv21_zh_dev100,0.08536585365853659
51,51,aac_32k,codec,2.016,,cv21_zh_dev100:11,zh,0.033182503770739065,,cv21_zh_dev100,0.43137254901960786
183,183,aac_32k,codec,7.296,,cv21_zh_dev100:12,zh,0.014291719209751998,,cv21_zh_dev100,0.18579234972677597
172,172,aac_32k,codec,6.864,,cv21_zh_dev100:13,zh,0.008050089445438283,,cv21_zh_dev100,0.10465116279069768
174,174,aac_32k,codec,6.96,,cv21_zh_dev100:14,zh,0.010610079575596816,,cv21_zh_dev100,0.13793103448275862
176,176,aac_32k,codec,7.032,,cv21_zh_dev100:15,zh,0.009178321678321678,,cv21_zh_dev100,0.11931818181818182
122,122,aac_32k,codec,4.872,,cv21_zh_dev100:16,zh,0.008827238335435058,,cv21_zh_dev100,0.11475409836065574
128,128,aac_32k,codec,5.088,,cv21_zh_dev100:17,zh,0.010817307692307692,,cv21_zh_dev100,0.140625
201,201,aac_32k,codec,8.028,,cv21_zh_dev100:18,zh,0.006123230003827019,,cv21_zh_dev100,0.07960199004975124
129,129,aac_32k,codec,5.136,,cv21_zh_dev100:19,zh,0.018485390578413835,,cv21_zh_dev100,0.24031007751937986
108,108,aac_32k,codec,4.32,,cv21_zh_dev100:20,zh,0.01210826210826211,,cv21_zh_dev100,0.1574074074074074
258,258,aac_32k,codec,10.296,,cv21_zh_dev100:21,zh,0.0086463923673226,,cv21_zh_dev100,0.1124031007751938
143,143,aac_32k,codec,5.712,,cv21_zh_dev100:22,zh,0.0037654653039268424,,cv21_zh_dev100,0.04895104895104895
195,195,aac_32k,codec,7.776,,cv21_zh_dev100:23,zh,0.009861932938856014,,cv21_zh_dev100,0.1282051282051282
196,196,aac_32k,codec,7.824,,cv21_zh_dev100:24,zh,0.007456828885400313,,cv21_zh_dev100,0.09693877551020408
115,115,aac_32k,codec,4.584,,cv21_zh_dev100:25,zh,0.008695652173913044,,cv21_zh_dev100,0.11304347826086956
181,181,aac_32k,codec,7.224,,cv21_zh_dev100:26,zh,0.009349766255843604,,cv21_zh_dev100,0.12154696132596685
120,120,aac_32k,codec,4.8,,cv21_zh_dev100:27,zh,0.00641025641025641,,cv21_zh_dev100,0.08333333333333333
135,135,aac_32k,codec,5.376,,cv21_zh_dev100:28,zh,0.010256410256410256,,cv21_zh_dev100,0.13333333333333333
144,144,aac_32k,codec,5.736,,cv21_zh_dev100:29,zh,0.011752136752136754,,cv21_zh_dev100,0.1527777777777778
230,230,aac_32k,codec,9.18,,cv21_zh_dev100:30,zh,0.017725752508361205,,cv21_zh_dev100,0.23043478260869565
199,199,aac_32k,codec,7.944,,cv21_zh_dev100:31,zh,0.011596443757247776,,cv21_zh_dev100,0.1507537688442211
112,112,aac_32k,codec,4.464,,cv21_zh_dev100:32,zh,0.008928571428571428,,cv21_zh_dev100,0.11607142857142858
118,118,aac_32k,codec,4.704,,cv21_zh_dev100:33,zh,0.01108213820078227,,cv21_zh_dev100,0.1440677966101695
92,92,aac_32k,codec,3.648,,cv21_zh_dev100:34,zh,0.006688963210702341,,cv21_zh_dev100,0.08695652173913043
220,220,aac_32k,codec,8.784,,cv21_zh_dev100:35,zh,0.00944055944055944,,cv21_zh_dev100,0.12272727272727273
199,199,aac_32k,codec,7.956,,cv21_zh_dev100:36,zh,0.013142636258214147,,cv21_zh_dev100,0.1708542713567839
123,123,aac_32k,codec,4.896,,cv21_zh_dev100:37,zh,0.009380863039399624,,cv21_zh_dev100,0.12195121951219512
108,108,aac_32k,codec,4.32,,cv21_zh_dev100:38,zh,0.01282051282051282,,cv21_zh_dev100,0.16666666666666666
145,145,aac_32k,codec,5.784,,cv21_zh_dev100:39,zh,0.015915119363395226,,cv21_zh_dev100,0.20689655172413793
104,104,aac_32k,codec,4.152,,cv21_zh_dev100:40,zh,0.013313609467455622,,cv21_zh_dev100,0.17307692307692307
169,169,aac_32k,codec,6.744,,cv21_zh_dev100:41,zh,0.01183431952662722,,cv21_zh_dev100,0.15384615384615385
123,123,aac_32k,codec,4.896,,cv21_zh_dev100:42,zh,0.008130081300813009,,cv21_zh_dev100,0.10569105691056911
135,135,aac_32k,codec,5.4,,cv21_zh_dev100:43,zh,0.011965811965811967,,cv21_zh_dev100,0.15555555555555556
147,147,aac_32k,codec,5.856,,cv21_zh_dev100:44,zh,0.007326007326007326,,cv21_zh_dev100,0.09523809523809523
118,118,aac_32k,codec,4.704,,cv21_zh_dev100:45,zh,0.010430247718383311,,cv21_zh_dev100,0.13559322033898305
131,131,aac_32k,codec,5.208,,cv21_zh_dev100:46,zh,0.013505578391074573,,cv21_zh_dev100,0.17557251908396945
87,87,aac_32k,codec,3.48,,cv21_zh_dev100:47,zh,0.01149425287356322,,cv21_zh_dev100,0.14942528735632185
199,199,aac_32k,codec,7.944,,cv21_zh_dev100:48,zh,0.006957866254348666,,cv21_zh_dev100,0.09045226130653267
239,239,aac_32k,codec,9.528,,cv21_zh_dev100:49,zh,0.005471515931766978,,cv21_zh_dev100,0.07112970711297072
362,362,dropout_5pct,dropout,14.46,,fleurs_fr_dev100:0,fr,0.008499787505312367,,fleurs_fr_dev100,0.11049723756906077
150,150,dropout_5pct,dropout,6.0,,fleurs_fr_dev100:1,fr,0.0015384615384615385,,fleurs_fr_dev100,0.02
384,384,dropout_5pct,dropout,15.36,,fleurs_fr_dev100:2,fr,0.009815705128205128,,fleurs_fr_dev100,0.12760416666666666
197,197,dropout_5pct,dropout,7.86,,fleurs_fr_dev100:3,fr,0.019133151112846546,,fleurs_fr_dev100,0.24873096446700507
213,213,dropout_5pct,dropout,8.52,,fleurs_fr_dev100:4,fr,0.00902853015529072,,fleurs_fr_dev100,0.11737089201877934
185,185,dropout_5pct,dropout,7.38,,fleurs_fr_dev100:5,fr,0.012474012474012475,,fleurs_fr_dev100,0.16216216216216217
300,300,dropout_5pct,dropout,12.0,,fleurs_fr_dev100:6,fr,0.009743589743589744,,fleurs_fr_dev100,0.12666666666666668
173,173,dropout_5pct,dropout,6.9,,fleurs_fr_dev100:7,fr,0.009782125389061804,,fleurs_fr_dev100,0.12716763005780346
263,263,dropout_5pct,dropout,10.5,,fleurs_fr_dev100:8,fr,0.006727113190991518,,fleurs_fr_dev100,0.08745247148288973
210,210,dropout_5pct,dropout,8.4,,fleurs_fr_dev100:9,fr,0.009523809523809525,,fleurs_fr_dev100,0.12380952380952381
186,186,dropout_5pct,dropout,7.44,,fleurs_fr_dev100:10,fr,0.01075268817204301,,fleurs_fr_dev100,0.13978494623655913
204,204,dropout_5pct,dropout,8.16,,fleurs_fr_dev100:11,fr,0.002262443438914027,,fleurs_fr_dev100,0.029411764705882353
165,165,dropout_5pct,dropout,6.6,,fleurs_fr_dev100:12,fr,0.006993006993006993,,fleurs_fr_dev100,0.09090909090909091
185,185,dropout_5pct,dropout,7.38,,fleurs_fr_dev100:13,fr,0.019126819126819128,,fleurs_fr_dev100,0.24864864864864866
276,276,dropout_5pct,dropout,11.04,,fleurs_fr_dev100:14,fr,0.005574136008918618,,fleurs_fr_dev100,0.07246376811594203
200,200,dropout_5pct,dropout,7.98,,fleurs_fr_dev100:15,fr,0.02076923076923077,,fleurs_fr_dev100,0.27
339,339,dropout_5pct,dropout,13.56,,fleurs_fr_dev100:16,fr,0.014295439074200137,,fleurs_fr_dev100,0.18584070796460178
294,294,dropout_5pct,dropout,11.76,,fleurs_fr_dev100:17,fr,0.017006802721088433,,fleurs_fr_dev100,0.22108843537414966
237,237,dropout_5pct,dropout,9.48,,fleurs_fr_dev100:18,fr,0.0012982797792924375,,fleurs_fr_dev100,0.016877637130801686
198,198,dropout_5pct,dropout,7.92,,fleurs_fr_dev100:19,fr,0.010878010878010878,,fleurs_fr_dev100,0.1414141414141414
224,224,dropout_5pct,dropout,8.94,,fleurs_fr_dev100:20,fr,0.016483516483516484,,fleurs_fr_dev100,0.21428571428571427
287,287,dropout_5pct,dropout,11.46,,fleurs_fr_dev100:21,fr,0.009112838381131064,,fleurs_fr_dev100,0.11846689895470383
210,210,dropout_5pct,dropout,8.4,,fleurs_fr_dev100:22,fr,0.02600732600732601,,fleurs_fr_dev100,0.3380952380952381
327,327,dropout_5pct,dropout,13.08,,fleurs_fr_dev100:23,fr,0.008703834391907786,,fleurs_fr_dev100,0.11314984709480122
239,239,dropout_5pct,dropout,9.54,,fleurs_fr_dev100:24,fr,0.00804634695848085,,fleurs_fr_dev100,0.10460251046025104
246,246,dropout_5pct,dropout,9.84,,fleurs_fr_dev100:25,fr,0.0015634771732332708,,fleurs_fr_dev100,0.02032520325203252
222,222,dropout_5pct,dropout,8.88,,fleurs_fr_dev100:26,fr,0.012127512127512128,,fleurs_fr_dev100,0.15765765765765766
240,240,dropout_5pct,dropout,9.6,,fleurs_fr_dev100:27,fr,0.0125,,fleurs_fr_dev100,0.1625
234,234,dropout_5pct,dropout,9.36,,fleurs_fr_dev100:28,fr,0.012163050624589085,,fleurs_fr_dev100,0.1581196581196581
318,318,dropout_5pct,dropout,12.72,,fleurs_fr_dev100:29,fr,0.010401548137397194,,fleurs_fr_dev100,0.13522012578616352
351,351,dropout_5pct,dropout,14.04,,fleurs_fr_dev100:30,fr,0.012491781722550954,,fleurs_fr_dev100,0.1623931623931624
243,243,dropout_5pct,dropout,9.72,,fleurs_fr_dev100:31,fr,0.021842355175688506,,fleurs_fr_dev100,0.2839506172839506
150,150,dropout_5pct,dropout,6.0,,fleurs_fr_dev100:32,fr,0.008205128205128205,,fleurs_fr_dev100,0.10666666666666667
291,291,dropout_5pct,dropout,11.64,,fleurs_fr_dev100:33,fr,0.009516256938937352,,fleurs_fr_dev100,0.12371134020618557
221,221,dropout_5pct,dropout,8.82,,fleurs_fr_dev100:34,fr,0.006613296206056387,,fleurs_fr_dev100,0.08597285067873303
297,297,dropout_5pct,dropout,11.88,,fleurs_fr_dev100:35,fr,0.017353017353017353,,fleurs_fr_dev100,0.2255892255892256
347,347,dropout_5pct,dropout,13.86,,fleurs_fr_dev100:36,fr,0.01130569718465972,,fleurs_fr_dev100,0.14697406340057637
222,222,dropout_5pct,dropout,8.88,,fleurs_fr_dev100:37,fr,0.014553014553014554,,fleurs_fr_dev100,0.1891891891891892
213,213,dropout_5pct,dropout,8.52,,fleurs_fr_dev100:38,fr,0.01119537739256049,,fleurs_fr_dev100,0.14553990610328638
239,239,dropout_5pct,dropout,9.54,,fleurs_fr_dev100:39,fr,0.006115223688445446,,fleurs_fr_dev100,0.0794979079497908
438,438,dropout_5pct,dropout,17.52,,fleurs_fr_dev100:40,fr,0.01194239550403934,,fleurs_fr_dev100,0.1552511415525114
218,218,dropout_5pct,dropout,8.7,,fleurs_fr_dev100:41,fr,0.012350035285815103,,fleurs_fr_dev100,0.16055045871559634
261,261,dropout_5pct,dropout,10.44,,fleurs_fr_dev100:42,fr,0.0017683465959328027,,fleurs_fr_dev100,0.022988505747126436
129,129,dropout_5pct,dropout,5.16,,fleurs_fr_dev100:43,fr,0.013714967203339297,,fleurs_fr_dev100,0.17829457364341086
168,168,dropout_5pct,dropout,6.72,,fleurs_fr_dev100:44,fr,0.005494505494505494,,fleurs_fr_dev100,0.07142857142857142
200,200,dropout_5pct,dropout,7.98,,fleurs_fr_dev100:45,fr,0.007307692307692308,,fleurs_fr_dev100,0.095
116,116,dropout_5pct,dropout,4.62,,fleurs_fr_dev100:46,fr,0.013925729442970823,,fleurs_fr_dev100,0.1810344827586207
270,270,dropout_5pct,dropout,10.8,,fleurs_fr_dev100:47,fr,0.003703703703703704,,fleurs_fr_dev100,0.04814814814814815
200,200,dropout_5pct,dropout,7.98,,fleurs_fr_dev100:48,fr,0.01,,fleurs_fr_dev100,0.13
245,245,dropout_5pct,dropout,9.78,,fleurs_fr_dev100:49,fr,0.010989010989010988,,fleurs_fr_dev100,0.14285714285714285
124,124,dropout_5pct,dropout,4.944,,cv21_zh_dev100:0,zh,0.0,,cv21_zh_dev100,0.0
120,120,dropout_5pct,dropout,4.776,,cv21_zh_dev100:1,zh,0.010256410256410256,,cv21_zh_dev100,0.13333333333333333
158,158,dropout_5pct,dropout,6.288,,cv21_zh_dev100:2,zh,0.0038948393378773127,,cv21_zh_dev100,0.05063291139240506
179,179,dropout_5pct,dropout,7.128,,cv21_zh_dev100:3,zh,0.002578427159432746,,cv21_zh_dev100,0.0335195530726257
114,114,dropout_5pct,dropout,4.56,,cv21_zh_dev100:4,zh,0.0,,cv21_zh_dev100,0.0
97,97,dropout_5pct,dropout,3.864,,cv21_zh_dev100:5,zh,0.0007930214115781126,,cv21_zh_dev100,0.010309278350515464
142,142,dropout_5pct,dropout,5.664,,cv21_zh_dev100:6,zh,0.008125677139761646,,cv21_zh_dev100,0.1056338028169014
76,76,dropout_5pct,dropout,3.024,,cv21_zh_dev100:7,zh,0.0,,cv21_zh_dev100,0.0
168,168,dropout_5pct,dropout,6.72,,cv21_zh_dev100:8,zh,0.010531135531135532,,cv21_zh_dev100,0.13690476190476192
132,132,dropout_5pct,dropout,5.28,,cv21_zh_dev100:9,zh,0.007575757575757575,,cv21_zh_dev100,0.09848484848484848
82,82,dropout_5pct,dropout,3.264,,cv21_zh_dev100:10,zh,0.005628517823639775,,cv21_zh_dev100,0.07317073170731707
51,51,dropout_5pct,dropout,2.016,,cv21_zh_dev100:11,zh,0.03619909502262443,,cv21_zh_dev100,0.47058823529411764
183,183,dropout_5pct,dropout,7.296,,cv21_zh_dev100:12,zh,0.008827238335435058,,cv21_zh_dev100,0.11475409836065574
172,172,dropout_5pct,dropout,6.864,,cv21_zh_dev100:13,zh,0.011627906976744186,,cv21_zh_dev100,0.1511627906976744
174,174,dropout_5pct,dropout,6.96,,cv21_zh_dev100:14,zh,0.007515473032714413,,cv21_zh_dev100,0.09770114942528736
176,176,dropout_5pct,dropout,7.032,,cv21_zh_dev100:15,zh,0.016171328671328672,,cv21_zh_dev100,0.21022727272727273
122,122,dropout_5pct,dropout,4.872,,cv21_zh_dev100:16,zh,0.0,,cv21_zh_dev100,0.0
128,128,dropout_5pct,dropout,5.088,,cv21_zh_dev100:17,zh,0.002403846153846154,,cv21_zh_dev100,0.03125
201,201,dropout_5pct,dropout,8.028,,cv21_zh_dev100:18,zh,0.012246460007654038,,cv21_zh_dev100,0.15920398009950248
129,129,dropout_5pct,dropout,5.136,,cv21_zh_dev100:19,zh,0.031007751937984496,,cv21_zh_dev100,0.40310077519379844
108,108,dropout_5pct,dropout,4.32,,cv21_zh_dev100:20,zh,0.009971509971509971,,cv21_zh_dev100,0.12962962962962962
258,258,dropout_5pct,dropout,10.296,,cv21_zh_dev100:21,zh,0.011627906976744186,,cv21_zh_dev100,0.1511627906976744
143,143,dropout_5pct,dropout,5.712,,cv21_zh_dev100:22,zh,0.018827326519634213,,cv21_zh_dev100,0.24475524475524477
195,195,dropout_5pct,dropout,7.776,,cv21_zh_dev100:23,zh,0.015779092702169626,,cv21_zh_dev100,0.20512820512820512
196,196,dropout_5pct,dropout,7.824,,cv21_zh_dev100:24,zh,0.010204081632653062,,cv21_zh_dev100,0.1326530612244898
115,115,dropout_5pct,dropout,4.584,,cv21_zh_dev100:25,zh,0.0033444816053511705,,cv21_zh_dev100,0.043478260869565216
181,181,dropout_5pct,dropout,7.224,,cv21_zh_dev100:26,zh,0.008499787505312367,,cv21_zh_dev100,0.11049723756906077
120,120,dropout_5pct,dropout,4.8,,cv21_zh_dev100:27,zh,0.007692307692307693,,cv21_zh_dev100,0.1
135,135,dropout_5pct,dropout,5.376,,cv21_zh_dev100:28,zh,0.006837606837606838,,cv21_zh_dev100,0.08888888888888889
144,144,dropout_5pct,dropout,5.736,,cv21_zh_dev100:29,zh,0.014423076923076924,,cv21_zh_dev100,0.1875
230,230,dropout_5pct,dropout,9.18,,cv21_zh_dev100:30,zh,0.007692307692307693,,cv21_zh_dev100,0.1
199,199,dropout_5pct,dropout,7.944,,cv21_zh_dev100:31,zh,0.009277155005798222,,cv21_zh_dev100,0.12060301507537688
112,112,dropout_5pct,dropout,4.464,,cv21_zh_dev100:32,zh,0.006868131868131868,,cv21_zh_dev100,0.08928571428571429
118,118,dropout_5pct,dropout,4.704,,cv21_zh_dev100:33,zh,0.0,,cv21_zh_dev100,0.0
92,92,dropout_5pct,dropout,3.648,,cv21_zh_dev100:34,zh,0.0,,cv21_zh_dev100,0.0
220,220,dropout_5pct,dropout,8.784,,cv21_zh_dev100:35,zh,0.010839160839160839,,cv21_zh_dev100,0.1409090909090909
199,199,dropout_5pct,dropout,7.956,,cv21_zh_dev100:36,zh,0.010823347506764593,,cv21_zh_dev100,0.1407035175879397
123,123,dropout_5pct,dropout,4.896,,cv21_zh_dev100:37,zh,0.0031269543464665416,,cv21_zh_dev100,0.04065040650406504
108,108,dropout_5pct,dropout,4.32,,cv21_zh_dev100:38,zh,0.003561253561253561,,cv21_zh_dev100,0.046296296296296294
145,145,dropout_5pct,dropout,5.784,,cv21_zh_dev100:39,zh,0.007427055702917772,,cv21_zh_dev100,0.09655172413793103
104,104,dropout_5pct,dropout,4.152,,cv21_zh_dev100:40,zh,0.0,,cv21_zh_dev100,0.0
169,169,dropout_5pct,dropout,6.744,,cv21_zh_dev100:41,zh,0.0004551661356395084,,cv21_zh_dev100,0.005917159763313609
123,123,dropout_5pct,dropout,4.896,,cv21_zh_dev100:42,zh,0.005628517823639775,,cv21_zh_dev100,0.07317073170731707
135,135,dropout_5pct,dropout,5.4,,cv21_zh_dev100:43,zh,0.0,,cv21_zh_dev100,0.0
147,147,dropout_5pct,dropout,5.856,,cv21_zh_dev100:44,zh,0.006279434850863422,,cv21_zh_dev100,0.08163265306122448
118,118,dropout_5pct,dropout,4.704,,cv21_zh_dev100:45,zh,0.0032594524119947846,,cv21_zh_dev100,0.0423728813559322
131,131,dropout_5pct,dropout,5.208,,cv21_zh_dev100:46,zh,0.0,,cv21_zh_dev100,0.0
87,87,dropout_5pct,dropout,3.48,,cv21_zh_dev100:47,zh,0.0,,cv21_zh_dev100,0.0
199,199,dropout_5pct,dropout,7.944,,cv21_zh_dev100:48,zh,0.003478933127174333,,cv21_zh_dev100,0.04522613065326633
239,239,dropout_5pct,dropout,9.528,,cv21_zh_dev100:49,zh,0.006115223688445446,,cv21_zh_dev100,0.0794979079497908
362,362,telephone_bandpass,telephone_bandpass,14.46,,fleurs_fr_dev100:0,fr,0.019549511262218447,,fleurs_fr_dev100,0.2541436464088398
150,150,telephone_bandpass,telephone_bandpass,6.0,,fleurs_fr_dev100:1,fr,0.028205128205128202,,fleurs_fr_dev100,0.36666666666666664
384,384,telephone_bandpass,telephone_bandpass,15.36,,fleurs_fr_dev100:2,fr,0.015424679487179488,,fleurs_fr_dev100,0.20052083333333334
197,197,telephone_bandpass,telephone_bandpass,7.86,,fleurs_fr_dev100:3,fr,0.013666536509176104,,fleurs_fr_dev100,0.17766497461928935
213,213,telephone_bandpass,telephone_bandpass,8.52,,fleurs_fr_dev100:4,fr,0.009750812567713976,,fleurs_fr_dev100,0.1267605633802817
185,185,telephone_bandpass,telephone_bandpass,7.38,,fleurs_fr_dev100:5,fr,0.017463617463617465,,fleurs_fr_dev100,0.22702702702702704
300,300,telephone_bandpass,telephone_bandpass,12.0,,fleurs_fr_dev100:6,fr,0.015384615384615385,,fleurs_fr_dev100,0.2
173,173,telephone_bandpass,telephone_bandpass,6.9,,fleurs_fr_dev100:7,fr,0.015117830146731882,,fleurs_fr_dev100,0.19653179190751446
263,263,telephone_bandpass,telephone_bandpass,10.5,,fleurs_fr_dev100:8,fr,0.01257677683533197,,fleurs_fr_dev100,0.1634980988593156
210,210,telephone_bandpass,telephone_bandpass,8.4,,fleurs_fr_dev100:9,fr,0.01978021978021978,,fleurs_fr_dev100,0.2571428571428571
186,186,telephone_bandpass,telephone_bandpass,7.44,,fleurs_fr_dev100:10,fr,0.011166253101736974,,fleurs_fr_dev100,0.14516129032258066
204,204,telephone_bandpass,telephone_bandpass,8.16,,fleurs_fr_dev100:11,fr,0.0248868778280543,,fleurs_fr_dev100,0.3235294117647059
165,165,telephone_bandpass,telephone_bandpass,6.6,,fleurs_fr_dev100:12,fr,0.017715617715617717,,fleurs_fr_dev100,0.23030303030303031
185,185,telephone_bandpass,telephone_bandpass,7.38,,fleurs_fr_dev100:13,fr,0.013721413721413722,,fleurs_fr_dev100,0.1783783783783784
276,276,telephone_bandpass,telephone_bandpass,11.04,,fleurs_fr_dev100:14,fr,0.00947603121516165,,fleurs_fr_dev100,0.12318840579710146
200,200,telephone_bandpass,telephone_bandpass,7.98,,fleurs_fr_dev100:15,fr,0.018076923076923077,,fleurs_fr_dev100,0.235
339,339,telephone_bandpass,telephone_bandpass,13.56,,fleurs_fr_dev100:16,fr,0.019741320626276378,,fleurs_fr_dev100,0.25663716814159293
294,294,telephone_bandpass,telephone_bandpass,11.76,,fleurs_fr_dev100:17,fr,0.01857666143380429,,fleurs_fr_dev100,0.24149659863945577
237,237,telephone_bandpass,telephone_bandpass,9.48,,fleurs_fr_dev100:18,fr,0.01622849724115547,,fleurs_fr_dev100,0.2109704641350211
198,198,telephone_bandpass,telephone_bandpass,7.92,,fleurs_fr_dev100:19,fr,0.013986013986013986,,fleurs_fr_dev100,0.18181818181818182
224,224,telephone_bandpass,telephone_bandpass,8.94,,fleurs_fr_dev100:20,fr,0.017857142857142856,,fleurs_fr_dev100,0.23214285714285715
287,287,telephone_bandpass,telephone_bandpass,11.46,,fleurs_fr_dev100:21,fr,0.025194317877244705,,fleurs_fr_dev100,0.32752613240418116
210,210,telephone_bandpass,telephone_bandpass,8.4,,fleurs_fr_dev100:22,fr,0.022344322344322345,,fleurs_fr_dev100,0.2904761904761905
327,327,telephone_bandpass,telephone_bandpass,13.08,,fleurs_fr_dev100:23,fr,0.012232415902140673,,fleurs_fr_dev100,0.15902140672782875
239,239,telephone_bandpass,telephone_bandpass,9.54,,fleurs_fr_dev100:24,fr,0.04409398133247506,,fleurs_fr_dev100,0.5732217573221757
246,246,telephone_bandpass,telephone_bandpass,9.84,,fleurs_fr_dev100:25,fr,0.012195121951219513,,fleurs_fr_dev100,0.15853658536585366
222,222,telephone_bandpass,telephone_bandpass,8.88,,fleurs_fr_dev100:26,fr,0.01178101178101178,,fleurs_fr_dev100,0.15315315315315314
240,240,telephone_bandpass,telephone_bandpass,9.6,,fleurs_fr_dev100:27,fr,0.02564102564102564,,fleurs_fr_dev100,0.3333333333333333
234,234,telephone_bandpass,telephone_bandpass,9.36,,fleurs_fr_dev100:28,fr,0.010848126232741617,,fleurs_fr_dev100,0.14102564102564102
318,318,telephone_bandpass,telephone_bandpass,12.72,,fleurs_fr_dev100:29,fr,0.019593613933236574,,fleurs_fr_dev100,0.25471698113207547
351,351,telephone_bandpass,telephone_bandpass,14.04,,fleurs_fr_dev100:30,fr,0.016874863028709185,,fleurs_fr_dev100,0.21937321937321938
243,243,telephone_bandpass,telephone_bandpass,9.72,,fleurs_fr_dev100:31,fr,0.018043684710351376,,fleurs_fr_dev100,0.2345679012345679
150,150,telephone_bandpass,telephone_bandpass,6.0,,fleurs_fr_dev100:32,fr,0.047692307692307694,,fleurs_fr_dev100,0.62
291,291,telephone_bandpass,telephone_bandpass,11.64,,fleurs_fr_dev100:33,fr,0.021147237642083004,,fleurs_fr_dev100,0.27491408934707906
221,221,telephone_bandpass,telephone_bandpass,8.82,,fleurs_fr_dev100:34,fr,0.012182387747998607,,fleurs_fr_dev100,0.1583710407239819
297,297,telephone_bandpass,telephone_bandpass,11.88,,fleurs_fr_dev100:35,fr,0.020979020979020976,,fleurs_fr_dev100,0.2727272727272727
347,347,telephone_bandpass,telephone_bandpass,13.86,,fleurs_fr_dev100:36,fr,0.027931722456218132,,fleurs_fr_dev100,0.3631123919308357
222,222,telephone_bandpass,telephone_bandpass,8.88,,fleurs_fr_dev100:37,fr,0.0297990297990298,,fleurs_fr_dev100,0.38738738738738737
